,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
12,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.4502139985561371,-0.33103200793266296,0.9118729829788208,1.0,10.0,17522.0,25.52720069885254,-19.44879913330078,44.433101654052734,8.0,2.0,119.0,0.5757251977920532,24298.0,56.43960189819336,-44.8671989440918,109.66300201416016,8.0,4.0,269.0,0.5851144194602966,29998.0,89.37920379638672,-74.38749694824219,181.8029937744141,8.0,6.0,489.0,0.5775189995765686,35179.0,128.45199584960938,-113.46900177001952,272.13900756835943,8.0,8.0,810.0,0.5913658738136292,60336.0,189.7720031738281,-186.43099975585938,428.20001220703125,13.0,2.0,575.0,2.0
13,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.21380500495433807,0.06411869823932648,1.1525599956512451,-1.0,12.0,19678.0,-31.048099517822266,7.82273006439209,157.46600341796875,8.0,2.0,160.0,1.6510272026062012,25821.0,-70.33149719238281,13.316800117492676,362.1780090332031,8.0,4.0,415.0,1.5601770877838137,38497.0,-117.20800018310548,14.557600021362305,602.0,9.0,2.0,107.0,0.2756848931312561,40831.0,-136.86000061035156,13.411700248718262,702.0,9.0,4.0,107.0,0.35037100315093994,43168.0,-159.73899841308594,10.563599586486816,818.0,9.0,6.0,108.0,0.2996399998664856
14,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.3289560079574585,-0.43894699215888977,12.273200035095215,1.0,13.0,39240.0,18.581600189208984,-25.71870040893555,702.5,9.0,4.0,33.0,0.3206920027732849,41641.0,21.497299194335934,-29.96080017089844,818.0,9.0,6.0,36.0,0.36172300577163696,43833.0,25.0580997467041,-35.101600646972656,958.0,9.0,8.0,36.0,0.266961008310318,45780.0,28.58839988708496,-40.28829956054688,1098.0,9.0,10.0,36.0,0.26837000250816345,47432.0,33.50510025024414,-47.73759841918945,1298.0,9.0,12.0,36.0,0.3133249878883362
15,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.43591800332069397,0.32619601488113403,8.196669578552246,-1.0,12.0,38224.0,-32.719898223876946,23.3754997253418,597.5,9.0,2.0,96.0,0.2832210063934326,40566.0,-38.21549987792969,27.1289005279541,697.5,9.0,4.0,96.0,0.2774803936481476,42890.0,-44.83530044555664,31.5531005859375,817.5,9.0,6.0,96.0,0.3265659809112549,44959.0,-52.57260131835938,36.64899826049805,957.5,9.0,8.0,96.0,0.2805129885673523,46745.0,-60.34000015258789,41.70500183105469,1097.5,9.0,10.0,96.0,0.2835490107536316
16,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.011045199818909168,-0.2732509970664978,0.2444619983434677,1.0,17.0,17236.0,-2.366650104522705,-31.35580062866211,20.237600326538086,8.0,2.0,116.0,0.4002796113491057,23365.0,-8.319700241088867,-71.4583969116211,56.61579895019531,8.0,4.0,232.0,0.4232922792434693,29420.0,-18.7903995513916,-114.43499755859376,96.11759948730469,8.0,6.0,428.0,0.42474502325057983,34754.0,-37.83990097045898,-167.0919952392578,145.2760009765625,8.0,8.0,719.0,0.434644490480423,59610.0,-84.96920013427734,-250.7030029296875,229.8000030517578,13.0,2.0,488.0,3.0
17,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.5497980117797852,0.310139000415802,1.8082200288772583,-1.0,15.0,18969.0,28.141000747680664,16.43239974975586,85.37339782714844,8.0,2.0,138.0,0.9357827305793762,24905.0,60.98770141601562,36.95800018310547,195.88900756835938,8.0,4.0,307.0,0.9040383100509644,30695.0,97.55120086669922,61.72930145263672,321.4739990234375,8.0,6.0,603.0,0.8746826052665709,36048.0,143.05999755859375,95.70469665527344,482.4530029296875,8.0,8.0,1061.0,0.8766492605209351,61119.0,212.0279998779297,154.8979949951172,739.5999755859375,13.0,2.0,704.0,5.0
18,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.3106209933757782,-0.11385100334882735,0.5805050134658813,1.0,14.0,17485.0,29.26129913330078,-11.699899673461914,47.42100143432617,8.0,2.0,119.0,0.6294535398483276,24306.0,65.53019714355469,-29.10950088500977,118.63700103759766,8.0,4.0,270.0,0.6240155696868896,30016.0,104.45999908447266,-51.26319885253906,198.31100463867188,8.0,6.0,491.0,0.6234276294708252,35502.0,149.86500549316406,-83.0873031616211,298.135009765625,8.0,8.0,891.0,0.680529773235321,60350.0,216.3419952392578,-144.5,459.7999877929688,13.0,2.0,577.0,3.0
19,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.25321298837661743,0.6964309811592102,3.47445011138916,-1.0,12.0,19529.0,10.438699722290039,29.868999481201172,140.51699829101562,8.0,2.0,155.0,1.4595582485198977,25559.0,22.79030036926269,68.35479736328125,330.3160095214844,8.0,4.0,375.0,1.4228507280349731,37835.0,37.87350082397461,123.14700317382812,598.0,9.0,2.0,76.0,0.3030090034008026,40165.0,42.92779922485352,143.73399353027344,698.0,9.0,4.0,76.0,0.330636203289032,42493.0,48.49810028076172,168.53500366210938,818.0,9.0,6.0,76.0,0.2865760028362274
20,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.1227400004863739,1.0127799510955808,-0.2461329996585846,-1.0,11.0,16476.0,-4.258110046386719,32.34130096435547,-15.797900199890135,8.0,2.0,109.0,0.3002837002277374,28513.0,-18.28160095214844,115.23500061035156,-36.3036994934082,8.0,6.0,353.0,0.33384519815444946,33623.0,-29.791200637817386,169.3489990234375,-49.74819946289063,8.0,8.0,529.0,0.31024500727653503,58533.0,-50.87030029296875,252.17100524902344,-70.0,13.0,2.0,392.0,1.0,64123.0,-82.7770004272461,353.0190124511719,-95.1999969482422,13.0,4.0,548.0,3.0
21,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-1.0318200588226318,-0.44582200050354,-0.1658180058002472,1.0,12.0,15195.0,-29.474199295043945,-12.458499908447266,-12.640600204467773,8.0,2.0,97.0,0.32617220282554626,22350.0,-66.26149749755861,-27.17289924621582,-18.54669952392578,8.0,4.0,194.0,0.32152271270751953,28071.0,-108.94200134277344,-43.06110000610352,-25.26799964904785,8.0,6.0,316.0,0.3159676194190979,33287.0,-161.14700317382812,-60.916099548339844,-33.28440093994141,8.0,8.0,473.0,0.3034855127334595,58660.0,-245.0619964599609,-86.06449890136719,-46.20000076293945,13.0,2.0,403.0,2.0
22,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.3597770035266876,0.33741798996925354,-1.3119399547576904,1.0,13.0,14800.0,23.339799880981445,21.06450080871582,-91.61920166015624,8.0,2.0,90.0,0.8295840620994568,21469.0,54.4989013671875,47.07740020751953,-200.0030059814453,8.0,4.0,148.0,0.8423213958740234,26606.0,89.7509994506836,73.38639831542969,-317.81298828125,8.0,6.0,136.0,0.8975570201873779,31396.0,136.29100036621094,103.78700256347656,-466.9200134277344,8.0,8.0,47.0,0.8979929685592651,53180.0,605.2440185546875,227.5760040283203,-1795.5,12.0,8.0,95.0,1.0
23,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.43419399857521057,0.3163209855556488,1.6811000108718872,-1.0,10.0,19000.0,25.569599151611328,19.31130027770996,92.40499877929688,8.0,2.0,138.0,0.9586821794509888,25255.0,56.85189819335938,44.91350173950195,219.43099975585938,8.0,4.0,340.0,1.0068111419677734,30980.0,89.18049621582031,73.93550109863281,355.7699890136719,8.0,6.0,656.0,0.9957486987113952,61282.0,189.8979949951172,184.2030029296875,825.7999877929688,13.0,2.0,745.0,4.0,77811.0,261.11300659179693,287.6600036621094,1218.5,14.0,2.0,109.0,1.0
24,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.4066169857978821,0.7691879868507385,-2.5998599529266357,1.0,9.0,14861.0,15.014300346374512,27.664100646972656,-102.03600311279295,8.0,2.0,91.0,0.9392940402030944,21119.0,35.28139877319336,62.74390029907226,-223.23599243164062,8.0,4.0,118.0,0.9546322226524352,26366.0,58.23669815063477,99.7594985961914,-353.48199462890625,8.0,6.0,87.0,1.0146553516387942,53284.0,378.6419982910156,459.0039978027344,-1798.5,12.0,8.0,110.0,1.0,54406.0,305.25799560546875,394.2760009765625,-1504.5,12.0,10.0,111.0,1.0
25,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.1024169996380806,-0.3914920091629028,-2.2178099155426025,-1.0,12.0,4938.0,65.07469940185547,-161.5540008544922,-958.0,7.0,8.0,35.0,0.2981683909893036,7002.0,53.3046989440918,-139.40499877929688,-822.0,7.0,10.0,34.0,0.2946140766143799,9311.0,43.598899841308594,-119.61799621582031,-702.0,7.0,12.0,34.0,0.33389347791671753,11672.0,36.00699996948242,-102.9459991455078,-602.0,7.0,14.0,34.0,0.3160080015659332,14050.0,8.825480461120605,-30.744400024414066,-183.1499938964844,8.0,2.0,69.0,1.6770173311233518
26,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.1130480021238327,-0.027526399120688442,-1.4891599416732788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.06296650320291519,-0.572048008441925,-0.5100309848785399,1.0,10.0,15640.0,3.0272400379180917,-32.77170181274414,-37.097900390625,8.0,2.0,101.0,0.4093540012836456,21828.0,5.233809947967528,-71.84130096435547,-71.70610046386719,8.0,4.0,169.0,0.39483311772346497,27634.0,5.955540180206299,-115.7490005493164,-110.71299743652344,8.0,6.0,274.0,0.3853147327899933,32481.0,3.923799991607666,-171.69700622558594,-160.3990020751953,8.0,8.0,332.0,0.4229476749897003,57872.0,-6.8714799880981445,-263.86801147460943,-242.6000061035156,13.0,2.0,330.0,1.0
28,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.2605850100517273,0.5840669870376587,-3.226409912109375,-1.0,14.0,7834.0,53.87369918823242,151.06100463867188,-818.0,7.0,10.0,76.0,0.30148088932037354,10155.0,47.25230026245117,128.27900695800778,-698.0,7.0,12.0,76.0,0.34436070919036865,12552.0,41.649600982666016,110.11000061035156,-602.0,7.0,14.0,75.0,0.3087179958820343,14214.0,12.563199996948242,29.39480018615723,-169.2310028076172,8.0,2.0,75.0,1.5849699974060059,20557.0,26.69230079650879,65.88770294189453,-366.3989868164063,8.0,4.0,54.0,1.4852373600006104
29,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.5577239990234375,-0.8194959759712219,-1.6739699840545654,1.0,4.0,15401.0,-18.46419906616211,-26.551300048828125,-62.50030136108398,8.0,2.0,99.0,0.6139163374900818,21744.0,-41.33140182495117,-58.014198303222656,-128.13499450683594,8.0,4.0,165.0,0.5493633151054382,27128.0,-68.55370330810547,-93.32689666748048,-203.218994140625,8.0,6.0,216.0,0.5744450688362122,31819.0,-104.5189971923828,-137.12899780273438,-298.52899169921875,8.0,8.0,168.0,0.5943756699562073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.3205789923667908,0.12052299827337265,-1.3372100591659546,-1.0,13.0,9924.0,153.0850067138672,86.78450012207031,-698.0,7.0,12.0,64.0,0.25095269083976746,12324.0,132.81399536132812,71.20120239257812,-598.0,7.0,14.0,64.0,0.33851301670074463,14193.0,31.34910011291504,12.840800285339355,-140.10699462890622,8.0,2.0,74.0,1.2805436849594116,20772.0,66.73400115966797,29.930599212646484,-293.5719909667969,8.0,4.0,83.0,1.212709903717041,26126.0,103.68199920654295,51.39770126342773,-460.2409973144531,8.0,6.0,30.0,1.2375047206878662
31,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.3145900070667267,-0.07925289869308473,0.345550000667572,1.0,4.0,16920.0,-30.90379905700684,-6.8695502281188965,25.814899444580078,8.0,2.0,113.0,0.4537143707275391,23151.0,-69.94460296630861,-13.045900344848633,67.95249938964844,8.0,4.0,225.0,0.4322391152381897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.21970300376415253,0.11701499670743942,2.518090009689331,-1.0,11.0,37535.0,50.74679946899414,31.53750038146973,597.5,9.0,2.0,63.0,0.32359498739242554,39867.0,58.60100173950195,37.34749984741211,697.5,9.0,4.0,63.0,0.3406649827957153,42200.0,67.80629730224611,44.5718002319336,817.5,9.0,6.0,63.0,0.32428601384162903,44332.0,78.341796875,53.43220138549805,957.5,9.0,8.0,63.0,0.3011870086193085,46245.0,89.0593032836914,62.794898986816406,1102.0,9.0,10.0,65.0,0.2988935112953186
33,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.3553830087184906,-0.31931400299072266,1.0179599523544312,1.0,14.0,17457.0,23.04129981994629,-21.574100494384766,59.30350112915039,8.0,2.0,118.0,0.7126953601837158,24788.0,50.82410049438477,-49.69350051879883,143.14599609375,8.0,4.0,300.0,0.722411036491394,30338.0,81.08309936523438,-83.68609619140625,239.69900512695312,8.0,6.0,540.0,0.7112447023391724,35755.0,115.4540023803711,-127.48699951171876,358.0140075683594,8.0,8.0,965.0,0.7176252007484436,60622.0,162.82000732421875,-199.7169952392578,542.4000244140625,13.0,2.0,615.0,3.0
34,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.11987899988889696,-0.08843500167131424,-0.457051008939743,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.14124399423599246,0.7680109739303589,1.3259299993515017,-1.0,10.0,18087.0,5.3285298347473145,31.188800811767567,45.82529830932617,8.0,2.0,124.0,0.642112135887146,24478.0,11.155500411987305,72.07260131835938,116.16200256347656,8.0,4.0,280.0,0.6081129908561707,30119.0,15.677300453186035,114.06800079345705,188.13299560546875,8.0,6.0,506.0,0.6258403658866882,35578.0,19.62030029296875,169.6929931640625,283.072998046875,8.0,8.0,915.0,0.597785234451294,60446.0,21.1697998046875,260.5419921875,437.7999877929688,13.0,2.0,590.0,2.0
36,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.4290840029716492,-0.6540610194206238,0.6068950295448303,1.0,13.0,17108.0,-17.755699157714844,-26.34309959411621,16.707599639892578,8.0,2.0,115.0,0.3819347620010376,23283.0,-40.59410095214844,-58.4634017944336,47.18439865112305,8.0,4.0,229.0,0.3563079833984375,29377.0,-67.52619934082031,-93.92150115966795,81.48619842529297,8.0,6.0,424.0,0.3645010590553284,34278.0,-103.52899932861328,-137.67599487304688,125.25299835205078,8.0,8.0,636.0,0.36873167753219604,59586.0,-165.0050048828125,-204.4160003662109,195.8000030517578,13.0,2.0,486.0,1.0
37,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.14937299489974976,-0.0766742005944252,3.252569913864136,-1.0,17.0,36274.0,-27.052099227905273,-16.048999786376953,602.0,9.0,2.0,6.0,0.30304110050201416,38660.0,-31.283300399780273,-18.992300033569336,702.0,9.0,4.0,6.0,0.30072250962257385,40975.0,-36.37160110473633,-22.76189994812012,822.0,9.0,6.0,6.0,0.3310512900352478,43339.0,-41.98929977416992,-27.16780090332031,957.5,9.0,8.0,9.0,0.3005029857158661,45345.0,-47.72779846191406,-31.798599243164066,1097.5,9.0,10.0,9.0,0.28041499853134155
38,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.011719499714672564,0.2690359950065613,0.1903419941663742,-1.0,10.0,18145.0,-2.581969976425171,32.40290069580078,15.124300003051758,8.0,2.0,125.0,0.3738456964492798,23827.0,-8.639730453491211,71.01439666748047,43.166500091552734,8.0,4.0,249.0,0.3853932619094849,29708.0,-19.719900131225586,114.75700378417969,76.0458984375,8.0,6.0,457.0,0.3738169074058533,34586.0,-40.04399871826172,167.71800231933594,118.197998046875,8.0,8.0,686.0,0.3511349856853485,59856.0,-85.55970001220703,245.1869964599609,185.0,13.0,2.0,513.0,3.0
39,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.2970280051231384,0.7556989789009094,-2.118069887161255,-1.0,5.0,14863.0,11.204400062561037,29.5,-90.32510375976562,8.0,2.0,91.0,0.8247832655906677,21517.0,24.745399475097656,68.55130004882811,-198.2169952392578,8.0,4.0,151.0,0.8377619981765747,26642.0,37.87289810180664,110.4489974975586,-312.61700439453125,8.0,6.0,141.0,0.8026714324951172,31429.0,52.46530151367188,163.7689971923828,-457.0260009765625,8.0,8.0,55.0,0.8370484113693237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.24143899977207184,0.7045009732246399,-0.13537999987602234,1.0,12.0,16257.0,10.806599617004396,30.24139976501465,-13.763299942016602,8.0,2.0,107.0,0.3044458031654358,22913.0,25.700199127197266,68.40260314941406,-21.16819953918457,8.0,4.0,215.0,0.30313506722450256,28469.0,42.4640998840332,107.53299713134766,-28.842199325561523,8.0,6.0,348.0,0.3038351833820343,33585.0,66.85130310058594,158.64500427246094,-39.05550003051758,8.0,8.0,522.0,0.3204478025436401,58499.0,108.06099700927734,233.3119964599609,-54.4000015258789,13.0,2.0,388.0,2.0
41,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,0.5369259715080261,1.665869951248169,-3.972349882125856,1.0,11.0,14910.0,10.144000053405762,30.91710090637207,-81.82569885253906,8.0,2.0,92.0,0.7740308046340942,21514.0,23.10519981384277,68.80680084228516,-172.73699951171875,8.0,4.0,151.0,0.7538769245147705,26952.0,37.82789993286133,109.9540023803711,-271.99398803710943,8.0,6.0,193.0,0.7610816359519958,31691.0,57.52040100097656,162.33399963378906,-399.0700073242188,8.0,8.0,133.0,0.7477563619613647,54437.0,268.21499633789057,597.56298828125,-1498.5,12.0,10.0,116.0,3.0
42,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.009606899693608284,0.4856210052967072,-0.4819320142269135,1.0,12.0,16358.0,-0.041355501860380166,31.98760032653809,-39.70750045776367,8.0,2.0,108.0,0.41151970624923706,22120.0,1.5599600076675415,71.17549896240234,-78.85269927978516,8.0,4.0,184.0,0.4003545045852661,27909.0,5.525979995727539,115.4219970703125,-122.9520034790039,8.0,6.0,299.0,0.4100527167320252,32692.0,14.251099586486815,171.71499633789062,-179.3560028076172,8.0,8.0,370.0,0.4392133355140686,57709.0,34.76520156860352,254.33399963378903,-264.0,13.0,2.0,310.0,3.0
43,-0.016244500875473022,-0.012735799886286259,-7.9298200607299805,-0.09396559745073316,-0.6705780029296875,-2.4205000400543213,-1.0,10.0,11499.0,-10.679100036621094,-165.48599243164062,-602.0,7.0,14.0,27.0,0.3074895143508911,14517.0,-3.951970100402832,-31.266399383544922,-120.52799987792969,8.0,2.0,84.0,1.1233445405960083,20974.0,-7.724410057067871,-71.43350219726562,-264.90200805664057,8.0,4.0,104.0,1.1206127405166626,26058.0,-10.20930004119873,-116.29199981689452,-425.97100830078125,8.0,6.0,13.0,1.0980424880981443,51888.0,72.4751968383789,-588.5079956054688,-2148.5,12.0,6.0,48.0,2.0
